Step,Value
0,0.20002152025699615
1,0.19997788965702057
2,0.1933576762676239
3,0.19964934885501862
4,0.28335514664649963
5,0.2000190168619156
6,0.19972005486488342
7,0.19875121116638184
8,0.10000000149011612
9,0.19975541532039642
10,0.2203785479068756
11,0.6742703914642334
12,0.09964028745889664
13,0.17092742025852203
14,0.2000184953212738
15,0.10000000149011612
16,0.6745501160621643
17,0.27412477135658264
18,0.2000184804201126
19,0.10140718519687653
20,0.20072074234485626
21,0.17241686582565308
22,0.6368613839149475
23,0.10000000149011612
24,0.19985638558864594
25,0.132558211684227
26,0.11188482493162155
27,0.32578352093696594
28,0.10073941946029663
29,0.23029598593711853
30,0.1605716496706009
31,0.2185065746307373
32,0.14016513526439667
33,0.20205633342266083
34,0.10000000149011612
35,0.19891734421253204
36,0.21781373023986816
37,0.1963493525981903
38,0.19983461499214172
39,0.10000000149011612
40,0.199290931224823
41,0.18367479741573334
42,0.2000206708908081
43,0.20001809298992157
44,0.25625133514404297
45,0.7054619193077087
46,0.21418505907058716
47,0.20001745223999023
48,0.1999860554933548
49,0.17986063659191132
50,0.5696595907211304
51,0.20002435147762299
52,0.48603686690330505
53,0.507098913192749
54,0.11499493569135666
55,0.1979639232158661
56,0.11428572237491608
57,0.19978532195091248
58,0.2000247687101364
59,0.6250390410423279
60,0.4370577931404114
61,0.10000000149011612
62,0.20000390708446503
63,0.10000000149011612
64,0.7065259218215942
65,0.20003247261047363
66,0.10103558003902435
67,0.19877003133296967
68,0.199989914894104
69,0.10000000149011612
70,0.10624547302722931
71,0.10326433181762695
72,0.09984350949525833
73,0.14968548715114594
74,0.17830781638622284
75,0.10000000149011612
76,0.10000000149011612
77,0.19281701743602753
78,0.5212234258651733
79,0.20001168549060822
80,0.22738756239414215
81,0.22508294880390167
82,0.5650399327278137
83,0.18445850908756256
84,0.132393941283226
85,0.5128087997436523
86,0.2138436883687973
87,0.1657552719116211
88,0.13650956749916077
89,0.19966232776641846
90,0.11578948050737381
91,0.2000192403793335
92,0.4433421194553375
93,0.200004443526268
94,0.10105801373720169
95,0.20003381371498108
96,0.09980806708335876
97,0.18595866858959198
98,0.20001845061779022
99,0.2028246521949768
100,0.20002591609954834
101,0.19984032213687897
102,0.22957076132297516
103,0.3014685809612274
104,0.19971169531345367
105,0.36163991689682007
106,0.5888856053352356
107,0.5525389909744263
108,0.10288577526807785
109,0.19976095855236053
110,0.12702704966068268
111,0.09996604174375534
112,0.5331990122795105
113,0.19994765520095825
114,0.2017565667629242
115,0.5080949068069458
116,0.10073629766702652
117,0.10000000149011612
118,0.5391730666160583
119,0.10000000149011612
120,0.5526944398880005
121,0.6075339317321777
122,0.10293092578649521
123,0.10057609528303146
124,0.19998891651630402
125,0.2680816948413849
126,0.10000000149011612
127,0.205696240067482
128,0.18111658096313477
129,0.20146100223064423
130,0.20000778138637543
131,0.20001216232776642
132,0.0999428778886795
133,0.4919787347316742
134,0.21984538435935974
