Step,Value
1,1.0
2,1.0
3,1.0
4,0.9983388781547546
5,1.0016051530838013
6,0.9966386556625366
7,1.0034013986587524
8,1.0
9,1.0
10,1.0
11,1.0
12,0.9983686804771423
13,1.0
14,1.0
15,1.0016502141952515
16,1.0
17,0.9983498454093933
18,1.0
19,1.0015897750854492
20,1.0
21,1.0
22,0.9967051148414612
23,1.0015872716903687
24,1.0016393661499023
25,0.9983333349227905
26,1.0016778707504272
27,0.9983388781547546
28,1.0016639232635498
29,1.0
30,1.0
31,1.0
32,1.0
33,0.9983022212982178
34,1.001610279083252
35,0.9982817769050598
36,1.0016181468963623
37,1.0
38,0.9982964396476746
39,1.0017064809799194
40,1.0
41,1.0
42,1.0
43,1.0
44,1.0
45,0.9983606338500977
46,0.9983948469161987
47,1.003246784210205
48,1.0
49,1.0
50,0.9983498454093933
51,1.0015698671340942
52,1.0
53,1.0
54,0.998305082321167
55,1.0016666650772095
56,1.0
57,1.0
58,1.0
59,1.0
60,0.9983221292495728
61,1.0016891956329346
62,0.9983766078948975
63,1.0016528367996216
64,1.0
65,0.6650406718254089
66,1.0017094612121582
67,1.0015723705291748
68,1.0
69,0.9983416199684143
70,1.0015923976898193
71,1.0
72,1.0
73,1.0
74,1.0
75,1.0
76,0.9983579516410828
77,1.0016639232635498
78,0.998410165309906
79,1.0016611814498901
80,0.9947826266288757
81,1.0049099922180176
82,1.0
83,0.998389720916748
84,1.0
85,0.6788685321807861
86,1.0
87,1.0
88,0.9983974099159241
89,1.0
90,1.0016286373138428
91,0.9983249306678772
92,1.001675009727478
93,1.0
94,0.9983659982681274
95,1.0
96,1.0
97,1.0017391443252563
98,0.9983022212982178
99,1.0016502141952515
100,1.0
101,1.0
102,1.0
103,1.0
104,1.0
105,0.9983525276184082
106,1.0
107,1.0017181634902954
108,1.0
109,1.0
110,1.0
111,1.0
112,1.0
113,0.9966996908187866
114,1.0033167600631714
115,1.0
116,1.0
117,0.9983818531036377
118,1.0016313791275024
119,1.0
120,1.0
121,0.9983388781547546
122,1.0016528367996216
123,0.9982964396476746
124,1.0017181634902954
125,0.9983498454093933
126,1.0016528367996216
127,1.0
128,1.0
129,1.0
130,1.0
131,0.9967845678329468
132,1.0033057928085327
133,1.0
134,1.0
135,1.0
136,1.0
137,1.0
138,1.0
139,1.0
140,1.0
141,0.9983870983123779
142,1.0016528367996216
143,0.9984325766563416
144,1.0
