Step,Value
0,5.012845039367676
1,5.426464080810547
2,5.318215847015381
3,5.600040912628174
4,5.463698863983154
5,2.310529947280884
6,5.245204925537109
7,5.643016338348389
8,3.6126883029937744
9,5.100189208984375
10,5.178706645965576
11,5.483455181121826
12,5.813138008117676
13,4.215756416320801
14,5.65768575668335
15,5.546043395996094
16,5.5029191970825195
17,5.69220495223999
18,2.042074680328369
19,5.880293846130371
20,5.6045074462890625
21,5.411385536193848
22,3.2298340797424316
23,5.179892539978027
24,3.450333833694458
25,5.431334018707275
26,5.618504524230957
27,5.936551094055176
28,5.752343654632568
29,2.4140448570251465
30,5.703222751617432
31,4.406890392303467
32,5.4909539222717285
33,5.831778526306152
34,5.688337802886963
35,1.1589391231536865
36,5.5784478187561035
37,2.4657976627349854
38,3.4162113666534424
39,5.706368446350098
40,5.430879592895508
41,3.9202609062194824
42,5.268568992614746
43,5.904410362243652
44,5.319832801818848
45,4.836089611053467
46,4.058062553405762
47,5.328736305236816
48,5.692973613739014
49,2.6119801998138428
50,5.580935001373291
51,5.580137252807617
52,4.400345802307129
53,2.5410943031311035
54,4.975600242614746
55,5.469001770019531
56,5.601526737213135
57,5.811402320861816
58,3.3035075664520264
59,5.754070281982422
60,6.205239772796631
61,2.2163491249084473
62,5.659506320953369
63,4.8155083656311035
64,3.361208200454712
65,5.376768589019775
66,5.516831398010254
67,5.044495105743408
68,5.723462104797363
69,5.821655750274658
70,5.8420209884643555
71,5.67539119720459
72,5.523494720458984
73,2.916595220565796
74,3.438933849334717
75,4.087045669555664
76,5.899684906005859
77,5.842064380645752
78,3.9633448123931885
79,5.376197814941406
80,3.084615707397461
81,5.861764907836914
82,5.469050884246826
83,4.209367752075195
84,5.245051860809326
85,5.327887058258057
86,4.139084339141846
87,5.644497871398926
88,4.874612808227539
89,5.067004680633545
90,5.472959041595459
91,5.672119617462158
92,5.6236491203308105
93,5.560520648956299
94,5.542468547821045
95,6.335740089416504
96,4.7647385597229
97,5.815735816955566
98,3.79644775390625
99,3.464414596557617
100,6.319171905517578
101,5.847602367401123
102,5.489921569824219
103,5.5825724601745605
104,5.884308338165283
105,4.38974666595459
106,2.140346050262451
107,3.6081199645996094
108,5.381694793701172
109,2.3104987144470215
110,6.519068717956543
111,5.213424205780029
112,5.363396644592285
113,2.266005754470825
114,4.2600579261779785
115,5.88550329208374
116,2.477243423461914
117,5.7085795402526855
118,5.419847011566162
119,5.807458400726318
120,5.8144211769104
121,2.6415960788726807
122,5.536667823791504
123,2.589081287384033
124,5.181088924407959
125,5.4639058113098145
126,5.689245700836182
127,1.172683835029602
128,6.251527786254883
129,5.790252685546875
130,5.583667755126953
131,3.8184638023376465
132,4.201898574829102
133,5.319851875305176
134,4.699171543121338
135,6.195554256439209
